Date,Open,High,Low,Close,Volume
2025-07-22 19:33:09.274110,2015.6466719680552,2033.6033166793025,1992.9384403029735,2017.2065824765339,32820511
2025-07-23 19:33:09.274110,2110.766980196069,2112.877747176265,2095.301966763684,2103.5741494569197,28109390
2025-07-24 19:33:09.274110,2213.1167714510616,2258.5000607416323,2209.2612940888152,2235.3263458547694,14932038
2025-07-25 19:33:09.274110,2152.5083085514634,2169.2611718317285,2150.3558002429118,2155.9649840907505,34371849
2025-07-26 19:33:09.274110,2201.0052163553314,2225.3393883919593,2198.804211138976,2208.274485751997,27950496
2025-07-27 19:33:09.274110,2226.264051546441,2267.129308251227,2213.0918995001775,2244.666759646932,45408842
2025-07-28 19:33:09.274110,2291.8738791021124,2294.165752981214,2261.9734386346613,2280.892474143261,17667205
2025-07-29 19:33:09.274110,2276.3764440970967,2318.626930877042,2274.1000676529998,2286.366445114944,34727884
2025-07-30 19:33:09.274110,2246.3615288304018,2279.675618551395,2211.673240456734,2249.2250966480565,4514403
2025-07-31 19:33:09.274110,2296.549208530252,2315.187846283094,2258.3320138462086,2294.4347778824635,30214694
2025-08-01 19:33:09.274110,2255.7705870342984,2289.4866401050544,2233.3751722579436,2269.9860716445564,3428606
2025-08-02 19:33:09.274110,2324.7844835724077,2349.5821837916055,2265.78536789151,2304.23999850029,45967847
2025-08-03 19:33:09.274110,2248.8732845014656,2271.303623195828,2239.3755119531756,2248.997835761554,27526570
2025-08-04 19:33:09.274110,2312.102731469013,2314.414834200482,2256.3203239257887,2289.8284316251797,15890632
2025-08-05 19:33:09.274110,2221.364029290523,2269.072647493266,2219.142665261232,2240.0783736093645,49158065
2025-08-06 19:33:09.274110,2225.610338995102,2286.597509962146,2223.384728656107,2244.0254555778474,32077103
2025-08-07 19:33:09.274110,2166.0726634550724,2212.979988759741,2163.9065907916174,2184.669280721962,33134993
2025-08-08 19:33:09.274110,2260.353132028701,2274.012985324173,2255.881032337075,2265.316678132383,47248166
2025-08-09 19:33:09.274110,2220.2025073298523,2252.901362349485,2201.4198850438775,2232.096330516947,2548781
2025-08-10 19:33:09.274110,2236.303775736041,2277.9387603420255,2212.0222123329227,2236.608308428601,41093786
2025-08-11 19:33:09.274110,2237.7607997828104,2294.0826242335133,2213.276708153783,2253.1350036478057,36433914
2025-08-12 19:33:09.274110,2279.2719725781776,2287.7436207283836,2231.3448511114207,2273.3159936033026,49749749
2025-08-13 19:33:09.274110,2227.191808179498,2271.4925671486085,2220.0550155778715,2227.942740656843,23488863
2025-08-14 19:33:09.274110,2265.330047424518,2267.5953774719424,2232.6136007944165,2253.692481119196,43386468
2025-08-15 19:33:09.274110,2232.1238278393616,2234.6771766941993,2187.5220707686744,2226.4643879018276,26851847
2025-08-16 19:33:09.274110,2195.2408596975097,2246.1684850661622,2193.045618837812,2215.2832332746057,32814715
2025-08-17 19:33:09.274110,2266.751449252194,2307.1935082359914,2263.5067861470243,2268.4610177942445,45058290
2025-08-18 19:33:09.274110,2262.551339401847,2264.8138907412485,2216.1022785472146,2244.835161528851,44323238
2025-08-19 19:33:09.274110,2267.8568053240415,2284.2541733942794,2243.1154944379277,2276.2416705311,44850965
2025-08-20 19:33:09.274110,2344.342427213794,2375.863433723039,2332.060831430331,2367.217260393383,28683196
2025-08-21 19:33:09.274110,2457.569985919452,2460.027555905371,2425.652705497416,2452.4089655239827,8013300
2025-08-22 19:33:09.274110,2522.2706186412006,2547.7901796971278,2462.5274680857965,2501.3636174823855,38763963
2025-08-23 19:33:09.274110,2488.087275247841,2526.94442129823,2454.475386209344,2488.175386095405,42368168
2025-08-24 19:33:09.274110,2487.9821846841387,2490.4701668688226,2447.755924073005,2468.957914256079,33143995
2025-08-25 19:33:09.274110,2560.090494099767,2576.968684389405,2510.66109310718,2553.948623531651,22339336
2025-08-26 19:33:09.274110,2506.199215091016,2534.310478197161,2495.89593677858,2522.2193828998147,25756988
2025-08-27 19:33:09.274110,2503.9997357865013,2533.887438158628,2457.559506540596,2503.18785607543,6975034
2025-08-28 19:33:09.274110,2472.0833313602284,2508.795972529996,2455.4965698643564,2488.6099787840385,49367586
2025-08-29 19:33:09.274110,2403.209900386781,2416.4978767142925,2366.9458905187043,2382.0050068290634,15774667
2025-08-30 19:33:09.274110,2346.172837283565,2357.7612612581675,2336.8240662366147,2345.3736453628107,43185044
2025-08-31 19:33:09.274110,2315.2563016076715,2324.9571264680208,2288.1638963028045,2296.472527267041,36526495
2025-09-01 19:33:09.274110,2247.9089702622846,2257.955795106206,2189.174370518083,2233.422789267719,13922585
2025-09-02 19:33:09.274110,2228.306453542959,2266.3642773978363,2203.5874336474526,2247.4752811562585,7813013
2025-09-03 19:33:09.274110,2302.267304895682,2311.5940102722902,2284.504125971048,2290.564749320768,29963318
2025-09-04 19:33:09.274110,2235.706843569136,2288.5362710490676,2233.471136725567,2248.0170896474147,43027253
2025-09-05 19:33:09.274110,2272.575037842331,2316.8008239596406,2248.2112286231463,2280.8143929974676,26882236
2025-09-06 19:33:09.274110,2294.630611035686,2338.0323220611353,2292.33598042465,2300.1431321438495,10014084
2025-09-07 19:33:09.274110,2263.107084146889,2265.3701912310357,2241.7258186927475,2252.1979251998373,44880549
2025-09-08 19:33:09.274110,2317.2428836760396,2340.9521757933176,2288.248469960446,2320.285806372106,16908750
2025-09-09 19:33:09.274110,2363.5634944967155,2407.1039616834028,2338.5385281557074,2375.0484264458078,38521522
2025-09-10 19:33:09.274110,2388.008424823276,2395.1775010095625,2356.0899308809107,2390.580893472831,14772372
2025-09-11 19:33:09.274110,2330.2053194722175,2369.0292477309586,2299.072328369189,2344.7870331531444,41256049
2025-09-12 19:33:09.274110,2344.853963149656,2347.1988171128055,2311.5288241594885,2322.973815183613,46921963
2025-09-13 19:33:09.274110,2337.1988413464987,2367.3640567695,2290.3717733263293,2330.042389404629,44060164
2025-09-14 19:33:09.274110,2326.363388375831,2347.7516656477173,2306.744536282897,2332.670567469302,5772417
2025-09-15 19:33:09.274110,2343.515671864822,2373.119558742543,2293.706619157636,2328.4433569214093,40168337
2025-09-16 19:33:09.274110,2295.6600725854832,2303.8203288624345,2245.5934780138014,2285.2816664234856,34878653
2025-09-17 19:33:09.274110,2388.4067854350487,2425.6562862889823,2354.8370521801544,2386.360514912947,24752719
2025-09-18 19:33:09.274110,2420.225642945315,2474.579180544465,2413.457045821317,2434.532836619375,22782342
2025-09-19 19:33:09.274110,2419.8323469802694,2451.865756779851,2409.1702514636827,2433.620836698676,15586083
2025-09-20 19:33:09.274110,2429.92323756536,2483.774327515172,2427.493314327795,2454.3599822329347,20000589
2025-09-21 19:33:09.274110,2439.406542974561,2474.2393491172293,2428.0635027295575,2440.1542762417976,17200000
2025-09-22 19:33:09.274110,2520.4640569373246,2556.2379357414925,2472.122506289548,2511.0596391252134,36287101
2025-09-23 19:33:09.274110,2512.651828133232,2564.331294002048,2510.1391763050988,2528.76340130925,44662555
2025-09-24 19:33:09.274110,2503.687926153808,2571.1124780881305,2492.9935486270206,2524.1974028026984,9431093
2025-09-25 19:33:09.274110,2498.942624368454,2546.8927409821467,2480.097503280632,2505.59851269157,25384722
