Date,Open,High,Low,Close,Volume
2025-07-22 18:59:34.915117,2054.884058564525,2056.938942623089,2016.2465135526388,2043.9011560283316,21584102
2025-07-23 18:59:34.915117,2050.666582418437,2077.2537214160548,2039.9657037609975,2060.08336337036,36844853
2025-07-24 18:59:34.915117,2073.269430937714,2095.5538076528064,2052.8220870664104,2087.982478550341,1354205
2025-07-25 18:59:34.915117,2063.490890608929,2067.257414864622,2033.9258827622712,2062.3876526668955,36118343
2025-07-26 18:59:34.915117,2109.2188949001766,2111.3281137950767,2071.638551414525,2090.3189439347416,39871608
2025-07-27 18:59:34.915117,2045.9767620897126,2077.6416195831393,2043.9307853276227,2056.830344708936,49037894
2025-07-28 18:59:34.915117,2057.4575158849534,2059.5149734008382,2042.5100822177433,2049.796670358006,41269423
2025-07-29 18:59:34.915117,2059.2682550374184,2092.421017987143,2037.18986020244,2055.807102287081,1041842
2025-07-30 18:59:34.915117,2012.8559410364069,2022.0517837194295,2008.8891509252592,2019.5232691453361,12396031
2025-07-31 18:59:34.915117,2010.1097687928907,2045.251519700622,1989.9125321934239,2018.6558849484998,40652268
2025-08-01 18:59:34.915117,1943.218627437856,1963.8883555836182,1911.341417148674,1949.3914979366714,45985802
2025-08-02 18:59:34.915117,1934.7163179296201,1956.2656157396464,1905.4145726384909,1929.7340909005602,9210090
2025-08-03 18:59:34.915117,1896.0666373627548,1940.3471717669881,1892.5132659082055,1914.1917927563463,19766194
2025-08-04 18:59:34.915117,1952.0655729059838,1971.504138237794,1935.423181242265,1939.5091339217488,41615124
2025-08-05 18:59:34.915117,1911.154583972804,1917.8511263861662,1886.9971460494141,1903.984901880033,27091997
2025-08-06 18:59:34.915117,1939.9772658642542,1962.3219561896108,1924.7083355250086,1957.765736874603,3887362
2025-08-07 18:59:34.915117,1989.8925137754532,2039.8025366050751,1987.9026212616777,2005.6688300746548,17177404
2025-08-08 18:59:34.915117,2043.026663733022,2045.0696903967546,1983.20179283516,2023.9159699020472,23343669
2025-08-09 18:59:34.915117,2027.5610156725593,2071.734921214081,1995.7232680024329,2037.1730555500358,31487307
2025-08-10 18:59:34.915117,2038.4558503683159,2060.9646541485017,2001.185794765629,2041.1061330014247,23316436
2025-08-11 18:59:34.915117,1996.908123524698,2002.296606329941,1966.6764715267984,1992.5782952243094,31892410
2025-08-12 18:59:34.915117,2013.3417558989615,2047.054467755744,2011.3284141430627,2027.7199767464356,33056276
2025-08-13 18:59:34.915117,2020.5295722176459,2041.607381844424,1960.8885156912756,2001.0276744709136,25467088
2025-08-14 18:59:34.915117,2013.9106586163641,2015.9245692749803,1972.0961784213478,2002.6668366249064,15725412
2025-08-15 18:59:34.915117,1997.2390508326305,2014.5779242981191,1964.4638052286944,1994.9193744403847,9193138
2025-08-16 18:59:34.915117,2022.371290550147,2041.8134946345738,1971.0186890391376,2002.4371739736391,19586319
2025-08-17 18:59:34.915117,1941.1620114451773,1988.7009114244083,1934.8665650688295,1957.8665174015189,39045574
2025-08-18 18:59:34.915117,2000.6374792662673,2004.555543384694,1969.6739261385083,1989.1164507513054,13570570
2025-08-19 18:59:34.915117,2015.1123632843273,2017.9990266222744,1974.8506250350406,2012.2719316656496,14071451
2025-08-20 18:59:34.915117,1994.3208619440593,1997.8187958855897,1968.9438927112801,1994.6140032727633,3931020
2025-08-21 18:59:34.915117,1999.4741000102151,2001.4735741102252,1946.528787783469,1980.1117975765342,19336866
2025-08-22 18:59:34.915117,2039.933048385986,2056.214065266365,2022.9006429409953,2029.275417175966,3158571
2025-08-23 18:59:34.915117,2039.3367424381654,2058.1156040874766,2037.2974056957273,2041.2841538828754,1920620
2025-08-24 18:59:34.915117,2045.2872359019063,2052.8577524091806,2007.7777332325911,2046.0611559556728,46740166
2025-08-25 18:59:34.915117,2114.762370310755,2134.184362150922,2066.4648068589922,2096.905735838794,8731669
2025-08-26 18:59:34.915117,2005.519125326627,2042.6361536967368,2003.5136062013005,2025.4162608556765,8159578
2025-08-27 18:59:34.915117,2121.2901625839854,2138.0265640063876,2075.2789649187166,2113.1376059086983,39170285
2025-08-28 18:59:34.915117,2049.4008632026744,2087.8525122926435,2046.9139469587396,2052.112478207835,9481223
2025-08-29 18:59:34.915117,2005.5125479963792,2008.8146623804112,2001.6566680894584,2006.3000820570717,46339099
2025-08-30 18:59:34.915117,2003.238739192492,2039.2484568873363,2001.2355004532994,2022.033751654147,49048545
2025-08-31 18:59:34.915117,2027.097793909089,2082.720240606657,2005.362846532674,2047.2737909884145,20798394
2025-09-01 18:59:34.915117,2035.965057237001,2047.8565437097898,2033.929092179764,2039.0330503542416,17625517
2025-09-02 18:59:34.915117,2077.220015478767,2087.258216733884,2073.6285963364608,2077.308372927986,29788591
2025-09-03 18:59:34.915117,2129.69915956573,2183.303288920395,2127.569460406164,2150.754568282806,36170896
2025-09-04 18:59:34.915117,2125.310946480493,2145.0612505573067,2084.1691346112866,2121.9657184292932,48102619
2025-09-05 18:59:34.915117,2115.971282234954,2130.346273926513,2095.07568502561,2107.0463105435892,20101977
2025-09-06 18:59:34.915117,2029.33542536508,2078.2791387921916,2008.8992867841066,2043.4568554326065,39359140
2025-09-07 18:59:34.915117,2078.503548516487,2080.5820520650036,2041.1288391184248,2066.439597800485,32763775
2025-09-08 18:59:34.915117,1993.3793178662008,2013.2924208329862,1991.3859385483347,2008.8403798447537,8927472
2025-09-09 18:59:34.915117,2010.469326838386,2023.1607660182533,1975.632451439978,2003.008452910929,45302940
2025-09-10 18:59:34.915117,2006.84240204291,2008.8492444449525,1984.9301024097185,1990.15404308551,44371119
2025-09-11 18:59:34.915117,2000.405249411265,2046.6564834120866,1987.5922558349328,2006.103911214993,28242448
2025-09-12 18:59:34.915117,2064.663680229062,2066.7283439092907,2046.4600827003167,2050.909725580798,19232489
2025-09-13 18:59:34.915117,1999.2079945593548,2020.7094039836777,1979.6680153604407,1987.6588892482323,35058521
2025-09-14 18:59:34.915117,1977.965162314755,2007.3930080456519,1970.7469968178352,1977.3420779712542,9310356
2025-09-15 18:59:34.915117,2009.8845071402936,2021.6503464188577,1997.7503161660031,2007.6512725984674,34859394
2025-09-16 18:59:34.915117,2036.197967946679,2054.44671626197,2028.6562200045937,2036.3139422099982,4764912
2025-09-17 18:59:34.915117,2019.217842567455,2035.9965861817977,1981.297247902669,2020.8635759551314,23994665
2025-09-18 18:59:34.915117,2019.233432951782,2036.1020770907767,2013.9023697748266,2019.06097528739,33546478
2025-09-19 18:59:34.915117,2066.807391365911,2080.4526794546427,2014.5047901309406,2049.1329700195633,29346334
2025-09-20 18:59:34.915117,2068.2470280547923,2070.3152750828467,2017.187717985893,2048.2140004699922,47498774
2025-09-21 18:59:34.915117,2153.3499921706166,2189.4724544753126,2106.7752071285718,2151.054137198839,29752920
2025-09-22 18:59:34.915117,2180.3520660544173,2182.5324181204714,2124.5723693700133,2159.9152788961646,38653044
2025-09-23 18:59:34.915117,2105.5957175922963,2158.1988293250265,2091.777708012941,2124.55400098408,13378059
2025-09-24 18:59:34.915117,2188.799331810582,2190.9881311423924,2159.835470041977,2167.8389411438684,8782235
2025-09-25 18:59:34.915117,2162.2098593530427,2165.0171101389706,2130.4605012736342,2143.8464310788463,42805361
2025-09-26 18:59:34.915117,2170.154714534811,2199.854542781831,2151.146960243377,2171.358699078023,17352864
2025-09-27 18:59:34.915117,2133.535532613888,2172.787849343292,2131.401997081274,2148.954934216222,20658310
2025-09-28 18:59:34.915117,2162.3626448473233,2181.391566046712,2160.200282202476,2174.3245234491246,20042625
2025-09-29 18:59:34.915117,2211.2214283831363,2239.2821373527217,2180.927404115714,2195.882004546856,41695322
2025-09-30 18:59:34.915117,2230.8435633340396,2237.9682573933605,2176.164965238765,2211.2379344751475,21192346
2025-10-01 18:59:34.915117,2227.308438057865,2255.7827265914784,2166.2221074537197,2210.445828437648,21159380
2025-10-02 18:59:34.915117,2263.723869516615,2265.9875933861317,2234.7821470735253,2254.3412316984586,20120209
2025-10-03 18:59:34.915117,2212.0801917927165,2214.292271984509,2162.7513159477744,2195.803903715542,40860233
2025-10-04 18:59:34.915117,2172.0289239714307,2234.329279503832,2169.856895047459,2189.659375767936,28520134
2025-10-05 18:59:34.915117,2271.5365237036694,2292.166001642881,2269.264987179966,2285.048701142609,11081909
2025-10-06 18:59:34.915117,2270.081072515621,2286.982318896056,2263.937377858474,2269.1993938105024,46231804
2025-10-07 18:59:34.915117,2283.695010289842,2328.3516681793753,2263.658423904693,2280.7131323785406,49866428
2025-10-08 18:59:34.915117,2338.6885693908953,2356.771061761244,2281.0070908281896,2318.6679923651413,25169940
2025-10-09 18:59:34.915117,2345.2979387141777,2383.777950288778,2330.081291052506,2361.6801270106307,49056702
2025-10-10 18:59:34.915117,2304.551228381768,2363.105297391949,2302.2466771533864,2325.051252173584,32276707
2025-10-11 18:59:34.915117,2356.183515057475,2400.6813831991685,2310.4290108653677,2356.903074191357,20983117
2025-10-12 18:59:34.915117,2343.767213105615,2375.986781062788,2322.0410670401525,2362.6348077742505,38847147
2025-10-13 18:59:34.915117,2390.8993801307356,2428.9899859167217,2378.9263920417143,2387.7597294043053,10335602
