Date,Open,High,Low,Close,Volume
2025-07-22 19:33:45.642348,2057.9753874923003,2060.0333628797925,2011.137898065153,2043.434086582953,3386510
2025-07-23 19:33:45.642348,2030.5157949478792,2058.3673474574684,2011.4760796756116,2049.423247125623,15029061
2025-07-24 19:33:45.642348,2072.8222223740245,2093.309884029162,2034.4931441076596,2069.5341099794837,11642256
2025-07-25 19:33:45.642348,2095.7671429259854,2118.574702527885,2056.922080152562,2083.6924038532343,48264699
2025-07-26 19:33:45.642348,2162.043014998065,2182.887372188768,2119.0254639993504,2143.7440800925515,32303465
2025-07-27 19:33:45.642348,2086.4310490889366,2091.288323781808,2037.4997995928006,2077.5407871798448,17167520
2025-07-28 19:33:45.642348,2070.825166855912,2132.9274956900013,2068.7543416890558,2090.789189905526,47374270
2025-07-29 19:33:45.642348,2091.8715412930596,2096.5676251921172,2042.8403561178864,2078.1993046839616,41571433
2025-07-30 19:33:45.642348,2053.7161942583853,2055.769910452643,2031.6778527032777,2036.0945610793171,4771322
2025-07-31 19:33:45.642348,2018.212886901869,2038.032830856915,2011.4106888688634,2029.799398072028,14693171
2025-08-01 19:33:45.642348,1991.28193495395,2036.955877391565,1982.508865681586,2003.8242715506733,47424971
2025-08-02 19:33:45.642348,1973.9829449228416,2005.7750589038867,1945.5339189264823,1982.5531718933714,42614067
2025-08-03 19:33:45.642348,1979.9974683485593,1993.3892500489665,1963.9365946889247,1976.6103720868946,36413658
2025-08-04 19:33:45.642348,1902.3164097692684,1926.8615750153745,1900.414093359499,1908.073375674115,19011489
2025-08-05 19:33:45.642348,1927.778806775049,1929.7065855818237,1876.332423267942,1909.5684466692803,34040403
2025-08-06 19:33:45.642348,1860.3279489248987,1890.5848646699267,1852.5202809538475,1876.9853161603978,44078356
2025-08-07 19:33:45.642348,1874.2053851579108,1884.489739699085,1872.3311797727529,1878.1394366071622,48222570
2025-08-08 19:33:45.642348,1889.117602291723,1910.5118328515707,1845.6954296661297,1879.1667990967323,36038367
2025-08-09 19:33:45.642348,1875.0600009860898,1893.5417760787382,1859.5267781294756,1887.1362775159212,1666445
2025-08-10 19:33:45.642348,1935.3818214711064,1938.3414348021743,1917.604763857659,1920.3424667311454,25632486
2025-08-11 19:33:45.642348,1873.0339425748791,1913.866938808536,1844.2692417580963,1876.6164609457915,7160916
2025-08-12 19:33:45.642348,1817.1989568493443,1819.0161558061934,1792.9330479268244,1813.1252049309223,35483882
2025-08-13 19:33:45.642348,1794.8551578277823,1815.064103499851,1779.2531417117607,1804.938444631245,43882914
2025-08-14 19:33:45.642348,1761.5210091248848,1770.1473754980457,1738.5770631120624,1761.5864132283218,11979976
2025-08-15 19:33:45.642348,1757.3352597986927,1774.1477518776849,1723.555797806329,1744.9092014742637,9675483
2025-08-16 19:33:45.642348,1776.5406201718556,1791.8057999822547,1753.4630201623131,1765.623700936174,24560517
2025-08-17 19:33:45.642348,1780.651639309691,1794.120181444232,1729.0101766015575,1764.4741091868723,27292726
2025-08-18 19:33:45.642348,1784.7193825316695,1811.2550661722846,1766.0172939849458,1774.2258223638275,40969859
2025-08-19 19:33:45.642348,1730.8104997427108,1766.3384174324458,1712.001933964201,1731.6124885160189,34853559
2025-08-20 19:33:45.642348,1745.248869900119,1786.3823333309751,1734.7532373031472,1761.9200485146007,25988961
2025-08-21 19:33:45.642348,1767.7734966289454,1770.6523089407813,1737.646496694886,1763.5470760771861,3619579
2025-08-22 19:33:45.642348,1707.375894978364,1744.1851292665644,1680.3664957404721,1708.5577306871783,5577054
2025-08-23 19:33:45.642348,1757.9962222443294,1767.8085468452516,1724.4611466032843,1749.8596407148082,6839701
2025-08-24 19:33:45.642348,1662.551082530334,1688.8495849721414,1660.8885314478036,1669.2867236082916,44244196
2025-08-25 19:33:45.642348,1673.0715302289475,1685.8100469983888,1671.3984586987185,1681.2105289911815,27435618
2025-08-26 19:33:45.642348,1699.8994808370883,1718.2910924723014,1679.2125090368431,1706.2698153994777,2516514
2025-08-27 19:33:45.642348,1693.4976491436369,1735.235999073668,1691.8041514944932,1703.3933847744422,38809599
2025-08-28 19:33:45.642348,1675.5077868660373,1687.1761783431823,1655.7930577375591,1666.857842831272,7832982
2025-08-29 19:33:45.642348,1643.0689865130748,1653.2505906369972,1627.5172670280137,1648.2656817880656,24112933
2025-08-30 19:33:45.642348,1634.9474598108466,1668.9204735614228,1614.7265895770638,1644.2299388484169,23051192
2025-08-31 19:33:45.642348,1690.6785282654612,1729.427743563501,1674.0884471336767,1705.3915795890573,29696495
2025-09-01 19:33:45.642348,1690.1531927418523,1691.843345934594,1662.1515479719662,1676.479334688466,9309681
2025-09-02 19:33:45.642348,1683.0334420878341,1693.4217811118167,1672.1485987321776,1689.3131228192378,45280230
2025-09-03 19:33:45.642348,1734.5882579411193,1750.6650429842941,1697.18714170757,1722.145569662877,47783965
2025-09-04 19:33:45.642348,1708.3830489401857,1725.1350564799943,1692.391076503793,1715.2163440380193,8286489
2025-09-05 19:33:45.642348,1750.560957290821,1752.3115182481117,1729.1453173770947,1743.188428565892,31151565
2025-09-06 19:33:45.642348,1822.0682427439792,1832.2459858164505,1802.6960085924504,1828.7660051602625,29737563
2025-09-07 19:33:45.642348,1893.1164532270968,1901.3670792689984,1861.1661103378858,1890.0581953456126,47291856
2025-09-08 19:33:45.642348,1913.8700098636355,1944.0283175911318,1905.7098644035034,1911.1382314712955,4171824
2025-09-09 19:33:45.642348,1881.8056632371752,1911.6165974340586,1879.923857573938,1893.0371626165213,25019535
2025-09-10 19:33:45.642348,1897.4344557089962,1911.3804295301554,1867.9476595520766,1902.3182949011643,35281120
2025-09-11 19:33:45.642348,1934.4294797647158,1936.3639092444803,1904.7395111966107,1926.239778161045,29794598
2025-09-12 19:33:45.642348,1899.6223161414703,1930.5442231710645,1885.7849273969387,1914.6460750991232,24388772
2025-09-13 19:33:45.642348,1955.5232743199851,1957.478797594305,1910.4632313057718,1946.1294106648506,3391708
2025-09-14 19:33:45.642348,1938.2104473339414,1977.579391736583,1936.2722368866075,1949.1727273322235,46571237
2025-09-15 19:33:45.642348,1929.801828696519,1940.8294452195018,1912.8339131209461,1934.9165882974482,1691628
2025-09-16 19:33:45.642348,1914.2092531670662,1940.5700653370518,1889.4500315618193,1910.7091941491417,32901238
2025-09-17 19:33:45.642348,1897.5139558981552,1914.1760038512648,1879.5342571582944,1891.2750944789532,43706085
2025-09-18 19:33:45.642348,1872.3550375916896,1883.0125589715342,1837.4298094988076,1856.3297458337279,7361723
2025-09-19 19:33:45.642348,1908.714485832098,1954.981564243026,1894.2836039088477,1927.3526133764292,12546119
2025-09-20 19:33:45.642348,1875.4233743907507,1907.9277989780364,1847.8521543754746,1874.2150514040104,15747671
2025-09-21 19:33:45.642348,1897.6784816306672,1914.437985866982,1862.4053847744788,1883.7872104086628,12176088
2025-09-22 19:33:45.642348,1811.368156328095,1829.2120233509354,1778.441851893181,1794.4371267587926,37986049
2025-09-23 19:33:45.642348,1761.05386953026,1762.8149233997901,1727.7796096621882,1759.5414859240593,34998462
2025-09-24 19:33:45.642348,1752.8721281399291,1758.9594571734751,1721.7673583999083,1744.9652868654755,35416529
2025-09-25 19:33:45.642348,1777.2859237712132,1799.11603293686,1756.884652412798,1781.8753919290298,6048248
2025-09-26 19:33:45.642348,1802.9259226216209,1820.3653226972342,1801.1229966989993,1814.0886152720684,7700446
2025-09-27 19:33:45.642348,1859.8116301804644,1869.2565013860305,1833.5341251792072,1844.8522319165954,15251965
2025-09-28 19:33:45.642348,1850.984621599521,1873.2539603226342,1810.068980351334,1843.5098803289518,7003988
2025-09-29 19:33:45.642348,1879.6520888013417,1901.0830635411132,1836.810904643033,1864.987067089559,32551305
2025-09-30 19:33:45.642348,1845.2071407253788,1861.3575876528225,1817.7257481292095,1849.6819181171902,49820968
2025-10-01 19:33:45.642348,1869.6574657833396,1885.6082547874212,1864.9049220149277,1874.0906425839464,46381094
2025-10-02 19:33:45.642348,1854.1904121396053,1858.0252177656582,1825.8158979526156,1837.5362064015005,23237423
2025-10-03 19:33:45.642348,1816.848883723671,1822.7366664239185,1789.485134778832,1814.3450307130142,9641812
2025-10-04 19:33:45.642348,1743.870426891206,1759.178589361365,1739.6540430984398,1747.5597714592566,9310705
2025-10-05 19:33:45.642348,1755.486290709154,1767.023028272968,1743.6978930955067,1753.4661584545852,15236243
2025-10-06 19:33:45.642348,1727.3774164945319,1760.925379793349,1712.1538455235643,1724.6844226890341,22337446
2025-10-07 19:33:45.642348,1785.6555073188435,1827.8223760491398,1775.2829732572986,1796.0220390630795,27982573
2025-10-08 19:33:45.642348,1756.596202030521,1781.474665935472,1752.3150656731518,1766.0908076547319,49845733
2025-10-09 19:33:45.642348,1788.3157896457901,1823.9211152725006,1755.5057773140256,1788.5117006754103,45602671
2025-10-10 19:33:45.642348,1789.7373377815259,1843.986081967154,1772.3045931188897,1807.1409069406998,13070455
2025-10-11 19:33:45.642348,1776.1316572589094,1801.6634731707109,1739.9999062000318,1767.810183597251,17154684
2025-10-12 19:33:45.642348,1688.9749319804705,1721.2598292892958,1661.91460188006,1696.5169287765814,31803040
2025-10-13 19:33:45.642348,1749.1419633362639,1750.8911052996,1713.1811601198995,1741.495313454157,44485965
2025-10-14 19:33:45.642348,1780.218391596544,1794.5583093759378,1763.8929849614326,1771.7371553874077,43269312
